species_no,month,sunrise,dewpoint,wetbulb,trap_T900,tmin,tavg,cool,station,depart,sunset,tmax,heat,resultspeed,long_lat,year,avgspeed,trap_T003,trap_T086,trap_T225,trap_T143,trap_T115,trap_T002,trap_T223,trap_T046,trap_T006,trap_T233,trap_T013,trap_T235,trap_T017,trap_T014,trap_T230,trap_T148,trap_T200,trap_T018,trap_T043,trap_T103,trap_T015,trap_T096
2.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3680.141970730566,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3679.89701023656,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3678.7843972084383,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3678.7843972084383,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3685.515936681855,2011,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3685.515936681855,2011,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3677.574508199739,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3677.574508199739,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3662.2085592418703,2011,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3662.2085592418703,2011,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3662.2085592418703,2011,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3663.4051027254122,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3663.4051027254122,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3663.4051027254122,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3655.456346540685,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3655.456346540685,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3680.2298361063627,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3680.2298361063627,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3677.35094381407,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3677.35094381407,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3680.85965964048,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3680.85965964048,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3680.85965964048,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3660.7470668930882,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3660.7470668930882,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,7,438,67,71.0,0,73,82,17,2,7,1918,90,0,2.1,-3660.7470668930882,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,7,438,66,71.0,1,73,81,16,1,7,1918,88,0,3.4,-3689.1812306437346,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,66,71.0,1,73,81,16,1,7,1918,88,0,3.4,-3689.1812306437346,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,66,71.0,1,73,81,16,1,7,1918,88,0,3.4,-3689.1812306437346,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3689.391014080005,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3689.391014080005,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,438,66,71.0,0,73,81,16,1,7,1918,88,0,3.4,-3689.391014080005,2011,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3683.66335909779,2011,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3683.66335909779,2011,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3683.66335909779,2011,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3682.6828003446376,2011,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3682.6828003446376,2011,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3682.6828003446376,2011,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3687.402467635194,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3687.402467635194,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3687.402467635194,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3684.1337379430465,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3684.1337379430465,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3684.6266654944766,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3684.6266654944766,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3680.287414366544,2011,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3683.1849211884246,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3682.72261820168,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3683.263980478028,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3683.263980478028,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3683.263980478028,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3683.263980478028,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3675.26587527324,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3668.6422583971685,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3668.6422583971685,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3668.6422583971685,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3664.446073533366,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3676.787561238288,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3671.9446257109375,2011,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3671.679843362198,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3671.679843362198,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3671.679843362198,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3669.828862864192,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3669.828862864192,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3672.428318647424,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3672.428318647424,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3673.7092002470254,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3673.7092002470254,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3665.104258668013,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3665.104258668013,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3666.4212276555595,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3669.21642511989,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3669.21642511989,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3666.146289224067,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3666.146289224067,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3666.146289224067,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3663.5018602480195,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3659.3703944292,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3659.3703944292,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3659.3703944292,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3666.428786105848,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3657.169309677578,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3658.2491715232723,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3664.733055893272,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3663.776733134232,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3657.0367900541496,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3670.444561419377,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3670.444561419377,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3657.500444859872,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3657.500444859872,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3657.626074599296,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3654.01039702293,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3657.5646519364122,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3667.284420533964,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3667.284420533964,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3667.284420533964,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3651.888622424952,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3651.888622424952,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3654.783846640512,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3654.783846640512,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3654.783846640512,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3654.6296700550447,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3669.7706704409716,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3677.449549854998,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3677.449549854998,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3677.449549854998,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3680.2696538764753,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3680.2696538764753,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3680.2696538764753,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3670.581906062775,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3667.066147864612,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3657.881107191728,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3657.881107191728,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3674.401627477534,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3674.401627477534,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3674.401627477534,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3649.350950476344,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3654.2506587422668,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3654.2506587422668,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3680.141970730566,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3679.89701023656,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3646.784216020616,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3646.784216020616,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3678.7843972084383,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3685.515936681855,2011,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3685.515936681855,2011,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3677.574508199739,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3677.574508199739,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3662.2085592418703,2011,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3662.2085592418703,2011,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3662.2085592418703,2011,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3663.4051027254122,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3663.4051027254122,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3663.4051027254122,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3663.4051027254122,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,7,442,67,71.0,0,71,79,14,1,5,1915,86,0,4.3,-3680.2298361063627,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3677.35094381407,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3677.35094381407,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3674.392878274965,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3660.7470668930882,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,7,442,69,72.0,0,74,80,15,2,5,1915,86,0,3.5,-3660.7470668930882,2011,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
